config_id,run_id,scenario,system_prompt,shots,generation_model,repair_model,status,iteration_index,iteration.iteration,iteration.validated,iteration.is_valid,iteration.dsl_path,iteration.compiler_output_path,run_metadata_path,iteration.compiler_error_score.error_lines,iteration.compiler_error_score.feedback_chars,iteration.compiler_error_score.lines,iteration.compiler_error_score.score,iteration.compiler_error_score.warning_lines,iteration.compiler_feedback_chars,iteration.repair_prompt_included_previous_dsl,iteration.repair_prompt_mode,iteration.success_artifact_path,iteration.validation.dsl_missing,iteration.validation.jar_missing,iteration.validation.java_missing,iteration.validation.returncode,iteration.validation.timed_out
Flash25Prompt4_Shot2,20260403_222643,Scenario_029.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/dsl/ITER0_20260403_222719.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/compiler/ITER0_20260403_222719.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/run_metadata.json,177,12670,183,1788,4,12670,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot2,20260403_222643,Scenario_029.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/dsl/ITER1_20260403_222753.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/compiler/ITER1_20260403_222753.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/run_metadata.json,177,12664,183,1788,4,12664,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot2,20260403_222643,Scenario_029.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/dsl/ITER2_20260403_222803.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/compiler/ITER2_20260403_222803.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/run_metadata.json,3,740,9,41,4,740,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot2,20260403_222643,Scenario_029.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,3,3,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/dsl/ITER3_20260403_222831.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/compiler/ITER3_20260403_222831.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/run_metadata.json,2,684,8,31,4,684,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt4_Shot2,20260403_222643,Scenario_029.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,4,4,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/dsl/ITER4_20260403_222837.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/compiler/ITER4_20260403_222837.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/run_metadata.json,0,619,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_029/Generative/NewSp4/RUN_20260403_222643/dsl/SUCCESS_20260403_222837.LIRAs,False,False,False,0,False
Flash25Prompt4_Shot2,20260403_222838,Scenario_06.txt,Generative/NewSp4.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_06/Generative/NewSp4/RUN_20260403_222838/dsl/ITER0_20260403_222911.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_06/Generative/NewSp4/RUN_20260403_222838/compiler/ITER0_20260403_222911.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_06/Generative/NewSp4/RUN_20260403_222838/run_metadata.json,0,618,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt4_Shot2/Scenario_06/Generative/NewSp4/RUN_20260403_222838/dsl/SUCCESS_20260403_222912.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot0,20260404_223819,Scenario_011.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/dsl/ITER0_20260404_223856.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/compiler/ITER0_20260404_223856.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/run_metadata.json,14,1494,20,155,4,1494,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot0,20260404_223819,Scenario_011.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/dsl/ITER1_20260404_223911.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/compiler/ITER1_20260404_223911.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_011/Generative/NewSp5/RUN_20260404_223819/dsl/SUCCESS_20260404_223911.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot0,20260404_223912,Scenario_016.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_016/Generative/NewSp5/RUN_20260404_223912/dsl/ITER0_20260404_223923.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_016/Generative/NewSp5/RUN_20260404_223912/compiler/ITER0_20260404_223923.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_016/Generative/NewSp5/RUN_20260404_223912/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_016/Generative/NewSp5/RUN_20260404_223912/dsl/SUCCESS_20260404_223924.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot0,20260404_223925,Scenario_029.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/dsl/ITER0_20260404_223945.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/compiler/ITER0_20260404_223945.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/run_metadata.json,6,936,12,72,4,936,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot0,20260404_223925,Scenario_029.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/dsl/ITER1_20260404_223954.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/compiler/ITER1_20260404_223954.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/run_metadata.json,3,747,9,41,4,747,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot0,20260404_223925,Scenario_029.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/dsl/ITER2_20260404_224003.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/compiler/ITER2_20260404_224003.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_029/Generative/NewSp5/RUN_20260404_223925/dsl/SUCCESS_20260404_224004.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot0,20260404_224005,Scenario_06.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/dsl/ITER0_20260404_224029.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/compiler/ITER0_20260404_224029.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/run_metadata.json,8,1079,14,93,4,1079,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot0,20260404_224005,Scenario_06.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/dsl/ITER1_20260404_224110.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/compiler/ITER1_20260404_224110.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/run_metadata.json,4,784,10,51,4,784,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot0,20260404_224005,Scenario_06.txt,Generative/NewSp5.txt,0,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/dsl/ITER2_20260404_224121.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/compiler/ITER2_20260404_224121.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/run_metadata.json,0,627,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot0/Scenario_06/Generative/NewSp5/RUN_20260404_224005/dsl/SUCCESS_20260404_224121.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot1,20260404_224122,Scenario_011.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/dsl/ITER0_20260404_224150.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/compiler/ITER0_20260404_224150.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/run_metadata.json,3,787,9,41,4,787,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot1,20260404_224122,Scenario_011.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/dsl/ITER1_20260404_224200.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/compiler/ITER1_20260404_224200.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_011/Generative/NewSp5/RUN_20260404_224122/dsl/SUCCESS_20260404_224201.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot1,20260404_224202,Scenario_016.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/dsl/ITER0_20260404_224217.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/compiler/ITER0_20260404_224217.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/run_metadata.json,17,1718,23,186,4,1718,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot1,20260404_224202,Scenario_016.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/dsl/ITER1_20260404_224240.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/compiler/ITER1_20260404_224240.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_016/Generative/NewSp5/RUN_20260404_224202/dsl/SUCCESS_20260404_224241.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot1,20260404_224242,Scenario_029.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/dsl/ITER0_20260404_224339.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/compiler/ITER0_20260404_224339.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/run_metadata.json,23,2143,29,248,4,2143,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot1,20260404_224242,Scenario_029.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/dsl/ITER1_20260404_224348.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/compiler/ITER1_20260404_224348.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/run_metadata.json,4,803,10,52,4,803,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot1,20260404_224242,Scenario_029.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/dsl/ITER2_20260404_224358.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/compiler/ITER2_20260404_224358.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/run_metadata.json,3,747,9,41,4,747,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot1,20260404_224242,Scenario_029.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,3,3,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/dsl/ITER3_20260404_224406.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/compiler/ITER3_20260404_224406.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_029/Generative/NewSp5/RUN_20260404_224242/dsl/SUCCESS_20260404_224407.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot1,20260404_224408,Scenario_06.txt,Generative/NewSp5.txt,1,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_06/Generative/NewSp5/RUN_20260404_224408/dsl/ITER0_20260404_224418.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_06/Generative/NewSp5/RUN_20260404_224408/compiler/ITER0_20260404_224418.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_06/Generative/NewSp5/RUN_20260404_224408/run_metadata.json,0,627,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot1/Scenario_06/Generative/NewSp5/RUN_20260404_224408/dsl/SUCCESS_20260404_224418.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot2,20260404_224419,Scenario_011.txt,Generative/NewSp5.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/dsl/ITER0_20260404_224453.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/compiler/ITER0_20260404_224453.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/run_metadata.json,9,1200,15,104,4,1200,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot2,20260404_224419,Scenario_011.txt,Generative/NewSp5.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,1,1,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/dsl/ITER1_20260404_224510.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/compiler/ITER1_20260404_224510.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/run_metadata.json,9,1194,15,103,4,1194,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot2,20260404_224419,Scenario_011.txt,Generative/NewSp5.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,2,2,True,False,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/dsl/ITER2_20260404_224524.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/compiler/ITER2_20260404_224524.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/run_metadata.json,6,1032,12,73,4,1032,True,dsl_plus_compiler,,False,False,False,1,False
Flash25Prompt5Stateless_Shot2,20260404_224419,Scenario_011.txt,Generative/NewSp5.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,3,3,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/dsl/ITER3_20260404_224555.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/compiler/ITER3_20260404_224555.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_011/Generative/NewSp5/RUN_20260404_224419/dsl/SUCCESS_20260404_224556.LIRAs,False,False,False,0,False
Flash25Prompt5Stateless_Shot2,20260404_224557,Scenario_016.txt,Generative/NewSp5.txt,2,gemini-2.5-flash,gemini-2.5-flash,success,0,0,True,True,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_016/Generative/NewSp5/RUN_20260404_224557/dsl/ITER0_20260404_224630.LIRAs,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_016/Generative/NewSp5/RUN_20260404_224557/compiler/ITER0_20260404_224630.LIRAs.compiler.txt,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_016/Generative/NewSp5/RUN_20260404_224557/run_metadata.json,0,628,7,11,4,,,,/Users/marco/Documents/T2I/Tesi/liras-llm-guided-repair/Runs/Flash25Prompt5Stateless_Shot2/Scenario_016/Generative/NewSp5/RUN_20260404_224557/dsl/SUCCESS_20260404_224631.LIRAs,False,False,False,0,False
